PermissionName,ApplicationPermission,DelegatePermission,IsBeta,Method,Url,DocUri
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,POST ,/deviceManagement/reports/getComplianceSettingNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getcompliancesettingnoncompliancereport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,FALSE,POST ,/deviceManagement/reports/getConfigurationPolicyNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getconfigurationpolicynoncompliancereport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,FALSE,POST ,/deviceManagement/reports/getConfigurationPolicyNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getconfigurationpolicynoncompliancereport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,POST ,/deviceManagement/reports/getConfigurationPolicyNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getconfigurationpolicynoncompliancereport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,POST ,/deviceManagement/reports/getConfigurationPolicyNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getconfigurationpolicynoncompliancereport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,FALSE,POST ,/deviceManagement/reports/getConfigurationPolicyNonComplianceSummaryReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getconfigurationpolicynoncompliancesummaryreport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,FALSE,POST ,/deviceManagement/reports/getConfigurationPolicyNonComplianceSummaryReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getconfigurationpolicynoncompliancesummaryreport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,POST ,/deviceManagement/reports/getConfigurationPolicyNonComplianceSummaryReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getconfigurationpolicynoncompliancesummaryreport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,POST ,/deviceManagement/reports/getConfigurationPolicyNonComplianceSummaryReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getconfigurationpolicynoncompliancesummaryreport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,FALSE,POST ,/deviceManagement/reports/getConfigurationSettingNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getconfigurationsettingnoncompliancereport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,FALSE,POST ,/deviceManagement/reports/getConfigurationSettingNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getconfigurationsettingnoncompliancereport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,POST ,/deviceManagement/reports/getConfigurationSettingNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getconfigurationsettingnoncompliancereport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,POST ,/deviceManagement/reports/getConfigurationSettingNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getconfigurationsettingnoncompliancereport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,POST ,/deviceManagement/reports/getDeviceManagementIntentPerSettingContributingProfiles,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getdevicemanagementintentpersettingcontributingprofiles?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,POST ,/deviceManagement/reports/getDeviceManagementIntentPerSettingContributingProfiles,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getdevicemanagementintentpersettingcontributingprofiles?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,FALSE,POST ,/deviceManagement/reports/getDeviceManagementIntentSettingsReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getdevicemanagementintentsettingsreport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,FALSE,POST ,/deviceManagement/reports/getDeviceManagementIntentSettingsReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getdevicemanagementintentsettingsreport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,POST ,/deviceManagement/reports/getDeviceManagementIntentSettingsReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getdevicemanagementintentsettingsreport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,POST ,/deviceManagement/reports/getDeviceManagementIntentSettingsReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getdevicemanagementintentsettingsreport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,FALSE,POST ,/deviceManagement/reports/getDeviceNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getdevicenoncompliancereport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,FALSE,POST ,/deviceManagement/reports/getDeviceNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getdevicenoncompliancereport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,POST ,/deviceManagement/reports/getDeviceNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getdevicenoncompliancereport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,POST ,/deviceManagement/reports/getDeviceNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getdevicenoncompliancereport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,FALSE,POST ,/deviceManagement/reports/getHistoricalReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-gethistoricalreport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,FALSE,POST ,/deviceManagement/reports/getHistoricalReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-gethistoricalreport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,POST ,/deviceManagement/reports/getHistoricalReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-gethistoricalreport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,POST ,/deviceManagement/reports/getHistoricalReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-gethistoricalreport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,FALSE,POST ,/deviceManagement/reports/getPolicyNonComplianceMetadata,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getpolicynoncompliancemetadata?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,FALSE,POST ,/deviceManagement/reports/getPolicyNonComplianceMetadata,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getpolicynoncompliancemetadata?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,POST ,/deviceManagement/reports/getPolicyNonComplianceMetadata,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getpolicynoncompliancemetadata?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,POST ,/deviceManagement/reports/getPolicyNonComplianceMetadata,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getpolicynoncompliancemetadata?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,FALSE,POST ,/deviceManagement/reports/getPolicyNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getpolicynoncompliancereport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,FALSE,POST ,/deviceManagement/reports/getPolicyNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getpolicynoncompliancereport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,POST ,/deviceManagement/reports/getPolicyNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getpolicynoncompliancereport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,POST ,/deviceManagement/reports/getPolicyNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getpolicynoncompliancereport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,FALSE,POST ,/deviceManagement/reports/getPolicyNonComplianceSummaryReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getpolicynoncompliancesummaryreport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,FALSE,POST ,/deviceManagement/reports/getPolicyNonComplianceSummaryReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getpolicynoncompliancesummaryreport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,POST ,/deviceManagement/reports/getPolicyNonComplianceSummaryReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getpolicynoncompliancesummaryreport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,POST ,/deviceManagement/reports/getPolicyNonComplianceSummaryReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getpolicynoncompliancesummaryreport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,FALSE,POST ,/deviceManagement/reports/getReportFilters,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getreportfilters?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,FALSE,POST ,/deviceManagement/reports/getReportFilters,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getreportfilters?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,POST ,/deviceManagement/reports/getReportFilters,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getreportfilters?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,POST ,/deviceManagement/reports/getReportFilters,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getreportfilters?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,FALSE,POST ,/deviceManagement/reports/getSettingNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getsettingnoncompliancereport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,FALSE,POST ,/deviceManagement/reports/getSettingNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getsettingnoncompliancereport?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,POST ,/deviceManagement/reports/getSettingNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getsettingnoncompliancereport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,POST ,/deviceManagement/reports/getSettingNonComplianceReport,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreports-getsettingnoncompliancereport?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/reports/reportSchedules,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreportschedule-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/reports/reportSchedules,https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreportschedule-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/reports/reportSchedules/{deviceManagementReportScheduleId},https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreportschedule-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/reports/reportSchedules/{deviceManagementReportScheduleId},https://docs.microsoft.com/graph/api/intune-reporting-devicemanagementreportschedule-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,FALSE,GET ,/deviceManagement/troubleshootingEvents,https://docs.microsoft.com/graph/api/intune-troubleshooting-devicemanagementtroubleshootingevent-list?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,FALSE,GET ,/deviceManagement/troubleshootingEvents,https://docs.microsoft.com/graph/api/intune-troubleshooting-devicemanagementtroubleshootingevent-list?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,FALSE,GET ,/deviceManagement/troubleshootingEvents,https://docs.microsoft.com/graph/api/intune-troubleshooting-enrollmenttroubleshootingevent-list?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,FALSE,GET ,/deviceManagement/troubleshootingEvents,https://docs.microsoft.com/graph/api/intune-troubleshooting-enrollmenttroubleshootingevent-list?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/troubleshootingEvents,https://docs.microsoft.com/graph/api/intune-troubleshooting-applevpptokentroubleshootingevent-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/troubleshootingEvents,https://docs.microsoft.com/graph/api/intune-troubleshooting-applevpptokentroubleshootingevent-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/troubleshootingEvents,https://docs.microsoft.com/graph/api/intune-troubleshooting-devicemanagementtroubleshootingevent-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/troubleshootingEvents,https://docs.microsoft.com/graph/api/intune-troubleshooting-devicemanagementtroubleshootingevent-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/troubleshootingEvents,https://docs.microsoft.com/graph/api/intune-troubleshooting-enrollmenttroubleshootingevent-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/troubleshootingEvents,https://docs.microsoft.com/graph/api/intune-troubleshooting-enrollmenttroubleshootingevent-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,FALSE,GET ,/deviceManagement/troubleshootingEvents/{deviceManagementTroubleshootingEventId},https://docs.microsoft.com/graph/api/intune-troubleshooting-devicemanagementtroubleshootingevent-get?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,FALSE,GET ,/deviceManagement/troubleshootingEvents/{deviceManagementTroubleshootingEventId},https://docs.microsoft.com/graph/api/intune-troubleshooting-devicemanagementtroubleshootingevent-get?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,FALSE,GET ,/deviceManagement/troubleshootingEvents/{deviceManagementTroubleshootingEventId},https://docs.microsoft.com/graph/api/intune-troubleshooting-enrollmenttroubleshootingevent-get?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,FALSE,GET ,/deviceManagement/troubleshootingEvents/{deviceManagementTroubleshootingEventId},https://docs.microsoft.com/graph/api/intune-troubleshooting-enrollmenttroubleshootingevent-get?view=graph-rest-1.0&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/troubleshootingEvents/{deviceManagementTroubleshootingEventId},https://docs.microsoft.com/graph/api/intune-troubleshooting-applevpptokentroubleshootingevent-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/troubleshootingEvents/{deviceManagementTroubleshootingEventId},https://docs.microsoft.com/graph/api/intune-troubleshooting-applevpptokentroubleshootingevent-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/troubleshootingEvents/{deviceManagementTroubleshootingEventId},https://docs.microsoft.com/graph/api/intune-troubleshooting-devicemanagementtroubleshootingevent-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/troubleshootingEvents/{deviceManagementTroubleshootingEventId},https://docs.microsoft.com/graph/api/intune-troubleshooting-devicemanagementtroubleshootingevent-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/troubleshootingEvents/{deviceManagementTroubleshootingEventId},https://docs.microsoft.com/graph/api/intune-troubleshooting-enrollmenttroubleshootingevent-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/troubleshootingEvents/{deviceManagementTroubleshootingEventId},https://docs.microsoft.com/graph/api/intune-troubleshooting-enrollmenttroubleshootingevent-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformance,https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthapplicationperformance-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformance,https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthapplicationperformance-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformance/{userExperienceAnalyticsAppHealthApplicationPerformanceId},https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthapplicationperformance-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformance/{userExperienceAnalyticsAppHealthApplicationPerformanceId},https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthapplicationperformance-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformanceByAppVersion,https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthappperformancebyappversion-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformanceByAppVersion,https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthappperformancebyappversion-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformanceByAppVersion/{userExperienceAnalyticsAppHealthAppPerformanceByAppVersionId},https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthappperformancebyappversion-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformanceByAppVersion/{userExperienceAnalyticsAppHealthAppPerformanceByAppVersionId},https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthappperformancebyappversion-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformanceByAppVersionDetails,https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthappperformancebyappversiondetails-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformanceByAppVersionDetails,https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthappperformancebyappversiondetails-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformanceByAppVersionDetails/{userExperienceAnalyticsAppHealthAppPerformanceByAppVersionDetailsId},https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthappperformancebyappversiondetails-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformanceByAppVersionDetails/{userExperienceAnalyticsAppHealthAppPerformanceByAppVersionDetailsId},https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthappperformancebyappversiondetails-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformanceByAppVersionDeviceId,https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthappperformancebyappversiondeviceid-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformanceByAppVersionDeviceId,https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthappperformancebyappversiondeviceid-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformanceByAppVersionDeviceId/{userExperienceAnalyticsAppHealthAppPerformanceByAppVersionDeviceIdId},https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthappperformancebyappversiondeviceid-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformanceByAppVersionDeviceId/{userExperienceAnalyticsAppHealthAppPerformanceByAppVersionDeviceIdId},https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthappperformancebyappversiondeviceid-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformanceByOSVersion,https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthappperformancebyosversion-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformanceByOSVersion,https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthappperformancebyosversion-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformanceByOSVersion/{userExperienceAnalyticsAppHealthAppPerformanceByOSVersionId},https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthappperformancebyosversion-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthApplicationPerformanceByOSVersion/{userExperienceAnalyticsAppHealthAppPerformanceByOSVersionId},https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthappperformancebyosversion-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthDeviceModelPerformance,https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthdevicemodelperformance-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthDeviceModelPerformance,https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthdevicemodelperformance-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthDeviceModelPerformance/{userExperienceAnalyticsAppHealthDeviceModelPerformanceId},https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthdevicemodelperformance-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthDeviceModelPerformance/{userExperienceAnalyticsAppHealthDeviceModelPerformanceId},https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthdevicemodelperformance-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthDevicePerformance,https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthdeviceperformance-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthDevicePerformance,https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthdeviceperformance-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthDevicePerformance/{userExperienceAnalyticsAppHealthDevicePerformanceId},https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthdeviceperformance-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthDevicePerformance/{userExperienceAnalyticsAppHealthDevicePerformanceId},https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthdeviceperformance-get?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,FALSE,TRUE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthDevicePerformanceDetails,https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthdeviceperformancedetails-list?view=graph-rest-beta&tabs=http
DeviceManagementManagedDevices.Read.All,TRUE,FALSE,TRUE,GET ,/deviceManagement/userExperienceAnalyticsAppHealthDevicePerformanceDetails,https://docs.microsoft.com/graph/api/intune-devices-userexperienceanalyticsapphealthdeviceperformancedetails-list?view=graph-rest-beta&tabs=http
